Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,_pmid_norm,_year_int,_issn_norm,_title_norm,APC 2025 (USD),Publisher,Journal,_journal_label,_publisher,apc_original,_waived_by_issn,_waived_by_title,_is_waived,apc_effective
R01HL148012,"Department of Pathology, Feinberg School of Medicine, Northwestern University, Chicago, IL.",2022,"Han, Xu; Ji, Peng",United States,2543-6368,3,"<a href='https://pubmed.ncbi.nlm.nih.gov/36518596'>Blood science (Baltimore, Md.)</a>",Blood Sci,4,eng,174-175,9742109,36518596,2022 Jul,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9742109'>Carbon dots for the treatment of cancer-related anemia.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36518596&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9742109/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36518596'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9742109/'>Cited By, Google</a>", ,36518596,2022,25436368,blood sci,,,,Blood Sci,Unknown,,False,False,False,
P30CA060553,"Department of Medicine, University of Rochester Medical Center, Wilmot Cancer Institute, Rochester, NY, USA.",2022,"Magnuson, Allison; Van der Walde, Noam; McKoy, June M; Wildes, Tanya M; Wong, Melisa L; Le-Rademacher, Jennifer; Little, Richard F; Klepin, Heidi D",United States,1745-6614,60,<a href='https://pubmed.ncbi.nlm.nih.gov/36519816'>Journal of the National Cancer Institute. Monographs</a>,J Natl Cancer Inst Monogr,2022,eng,142-150,9949568,36519816,2022 Dec 15,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9949568'>Integrating Geriatric Assessment Measures into National Cancer Institute Clinical Trials.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36519816&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9949568/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36519816'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9949568/'>Cited By, Google</a>",1.25,36519816,2022,17456614,j natl cancer inst monogr,,,,J Natl Cancer Inst Monogr,Unknown,,False,False,False,
R01CA246704,"Computer Vision and Pattern Recognition Unit, Indian Statistical Institute.",2022,"Srivastava, Abhishek; Tomar, Nikhil Kumar; Bagci, Ulas; Jha, Debesh",United States,2372-9198, ,<a href='https://pubmed.ncbi.nlm.nih.gov/36777397'>Proceedings. IEEE International Symposium on Computer-Based Medical Systems</a>,Proc IEEE Int Symp Comput Based Med Syst,2022,eng,323-328,9914988,36777397,2022 Jul,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9914988'>Video Capsule Endoscopy Classification using Focal Modulation Guided Convolutional Neural Network.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36777397&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9914988/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36777397'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9914988/'>Cited By, Google</a>",1.13,36777397,2022,23729198,proc ieee int symp comput based med syst,,,,Proc IEEE Int Symp Comput Based Med Syst,Unknown,,False,False,False,
R01CA246704,"NepAL Applied Mathematics and Informatics Institute for Research (NAAMII), Kathmandu, Nepal.",2022,"Tomar, Nikhil Kumar; Jha, Debesh; Bagci, Ulas; Ali, Sharib",Germany, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/36780239'>Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention</a>,Med Image Comput Comput Assist Interv,13433,eng,151-160,9912908,36780239,2022 Sep,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9912908'>TGANet: Text-guided attention for improved polyp segmentation.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36780239&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9912908/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36780239'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9912908/'>Cited By, Google</a>",4.13,36780239,2022,,med image comput comput assist interv,,,,Med Image Comput Comput Assist Interv,Unknown,,False,False,False,
R01CA240639,"Northwestern University, Evanston, IL 60201, USA.",2022,"Zhang, Zheyuan; Bagci, Ulas",Germany, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/36780251'>Machine learning in medical imaging. MLMI (Workshop)</a>,Mach Learn Med Imaging,13583,eng,171-180,9911329,36780251,2022 Sep,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9911329'>Dynamic Linear Transformer for 3D Biomedical Image Segmentation.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36780251&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9911329/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36780251'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9911329/'>Cited By, Google</a>",0.68,36780251,2022,,mach learn med imaging,,,,Mach Learn Med Imaging,Unknown,,False,False,False,
RF1AG064006,"Department of Medical Social Sciences, Northwestern University.",2022,"Pfund, Gabrielle N; Hill, Patrick L",England,1350-4126,4,<a href='https://pubmed.ncbi.nlm.nih.gov/36588976'>Personal Relationships</a>,Pers Relatsh,29,eng,875-893,9799130,36588976,2022 Dec,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9799130'>Correlated Change in Sense of Purpose and Romantic Relationship Quality.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36588976&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9799130/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36588976'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9799130/'>Cited By, Google</a>",0.45,36588976,2022,13504126,pers relatsh,,,,Pers Relatsh,Unknown,,False,False,False,
U01TR003528,"Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA.",2022,"Li, Yawei; Wu, Xin; Yang, Ping; Jiang, Guoqian; Luo, Yuan",England,2210-3244,5,"<a href='https://pubmed.ncbi.nlm.nih.gov/36462630'>Genomics, proteomics & bioinformatics</a>",Genomics Proteomics Bioinformatics,20,eng,850-866,10025752,36462630,2022 Oct,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10025752'>Machine Learning for Lung Cancer Diagnosis, Treatment, and Prognosis.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36462630&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10025752/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36462630'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10025752/'>Cited By, Google</a>",6.76,36462630,2022,22103244,genomics proteomics bioinformatics,,,,Genomics Proteomics Bioinformatics,Unknown,,False,False,False,
R01CA232347,"Department of Pathology, Northwestern University Feinberg School of Medicine 303 E. Chicago Ave, Chicago, IL 60611, USA.",2022,"Gregory, Shana; Xu, Yanan; Xie, Ping; Fan, Jie; Gao, Beixue; Mani, Nikita; Iyer, Radhika; Tang, Amy; Wei, Juncheng; Chaudhuri, Shuvam Mohan; Wang, Shengnan; Liu, Huiping; Zhang, Bin; Fang, Deyu",United States,2156-6976,12,<a href='https://pubmed.ncbi.nlm.nih.gov/36628293'>American journal of cancer research</a>,Am J Cancer Res,12,eng,5564-5575,9827093,36628293,2022,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9827093'>The ubiquitin-specific peptidase 22 is a deubiquitinase of CD73 in breast cancer cells.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36628293&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9827093/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36628293'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9827093/'>Cited By, Google</a>",1.09,36628293,2022,21566976,am j cancer res,,,,Am J Cancer Res,Unknown,,False,False,False,
R21AI137932,"Precision Vaccines Program, Division of Infectious Diseases, Boston Children's Hospital, Boston, MA, USA 02115.",2022,"O'Meara, Timothy R; Nanishi, Etsuro; McGrath, Marisa E; Barman, Soumik; Dong, Danica; Dillen, Carly; Menon, Manisha; Seo, Hyuk-Soo; Dhe-Paganon, Sirano; Ernst, Robert K; Levy, Ofer; Frieman, Matthew B; Dowling, David J",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/36523401'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,9753785,36523401,2022 Dec 07,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9753785'>Reduced SARS-CoV-2 mRNA vaccine immunogenicity and protection in mice with diet-induced obesity and insulin resistance.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36523401&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9753785/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36523401'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9753785/'>Cited By, Google</a>",0.11,36523401,2022,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01HL149883, ,2022,"Hassler, Luise; Wysocki, Jan; Ahrendsen, Jared T; Ye, Minghao; Gelarden, Ian; Nicolaescu, Vlad; Tomatsidou, Anastasia; Gula, Haley; Cianfarini, Cosimo; Khurram, Nigar; Kanwar, Yashpal; Singer, Benjamin D; Randall, Glenn; Missiakas, Dominique; Henkin, Jack; Batlle, Daniel",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/36523403'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,9753780,36523403,2022 Dec 06,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9753780'>Superiority of intranasal over systemic administration of bioengineered soluble ACE2 for survival and brain protection against SARS-CoV-2 infection.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36523403&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9753780/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36523403'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9753780/'>Cited By, Google</a>", ,36523403,2022,,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01AG018436,"University of Louisville (Counseling Psychology), Louisville, KY, USA.",2022,"Goktan, Ayla J; Weston, Sara J; Luo, Jing; Graham, Eileen K; Mroczek, Daniel K",United States,0092-6566, ,<a href='https://pubmed.ncbi.nlm.nih.gov/36793507'>Journal of research in personality</a>,J Res Pers,99,eng, ,9928170,36793507,2022 Aug,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9928170'>Personality traits and mental health care utilization: Longitudinal findings from the MIDUS.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36793507&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9928170/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36793507'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9928170/'>Cited By, Google</a>",1.01,36793507,2022,00926566,j res pers,,,,J Res Pers,Unknown,,False,False,False,
R01GM111097,"Department of Chemistry, Northwestern University, Evanston, IL, USA.",2022,"Schroeter, Abigail L; Yang, Hao; James, Christopher D; Hoffman, Brian M; Doan, Peter E",Austria,0937-9347,9-Jul,<a href='https://pubmed.ncbi.nlm.nih.gov/37026114'>Applied magnetic resonance</a>,Appl Magn Reson,53,eng,1195-1210,10072867,37026114,2022 Sep,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10072867'>A New Reaction for Improved Calibration of EPR Rapid-Freeze Quench Times: Kinetics of Ethylene Diamine Tetraacetate (EDTA) Transfer from Calcium(II) to Copper(II).</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37026114&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10072867/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37026114'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10072867/'>Cited By, Google</a>", ,37026114,2022,09379347,appl magn reson,,,,Appl Magn Reson,Unknown,,False,False,False,
P50MH119029,"Northwestern University Feinberg School of Medicine, Chicago, IL, 60611, USA.",2022,"Kruzan, Kaylee P; Fitzsimmons-Craft, Ellen E; Dobias, Mallory; Schleider, Jessica L; Pratap, Abhishek",Netherlands,1877-0509, ,<a href='https://pubmed.ncbi.nlm.nih.gov/37063642'>Procedia computer science</a>,Procedia Comput Sci,206,eng,22-Jun,10104522,37063642,2022,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10104522'>Developing, Deploying, and Evaluating Digital Mental Health Interventions in Spaces of Online Help- and Information-Seeking.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37063642&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10104522/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37063642'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10104522/'>Cited By, Google</a>",0.89,37063642,2022,18770509,procedia comput sci,,,,Procedia Comput Sci,Unknown,,False,False,False,
R01CA060068,"University of Nebraska Medical Center, Omaha, NE 68131, USA.",2022,"Ying, Xiaonan; Li, Biaoru",United States,2574-1241,2,<a href='https://pubmed.ncbi.nlm.nih.gov/37817882'>Biomedical journal of scientific & technical research</a>,Biomed J Sci Tech Res,47,eng,38211-38216, ,37817882,2022,Machine-learning Modeling for Personalized Immunotherapy- An Evaluation Module.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37817882&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Machine-learning Modeling for Personalized Immunotherapy- An Evaluation Module.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37817882'>Cited By, PMID</a>", ,0.12,37817882,2022,25741241,biomed j sci tech res,,,,Biomed J Sci Tech Res,Unknown,,False,False,False,
R01HL089778,"Google Research, Brain Team.",2022,"Yadlowsky, Steve; Namkoong, Hongseok; Basu, Sanjay; Duchi, John; Tian, Lu",United States,0090-5364,5,<a href='https://pubmed.ncbi.nlm.nih.gov/38050638'>Annals of statistics</a>,Ann Stat,50,eng,2587-2615,10694186,38050638,2022 Oct,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10694186'>BOUNDS ON THE CONDITIONAL AND AVERAGE TREATMENT EFFECT WITH UNOBSERVED CONFOUNDING FACTORS.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38050638&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10694186/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38050638'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10694186/'>Cited By, Google</a>",0.78,38050638,2022,00905364,ann stat,,,,Ann Stat,Unknown,,False,False,False,
R00AA028049,"University of Illinois Chicago, College of Nursing, Chicago, IL, United States of America.",2022,"Abboud, Sarah; Veldhuis, Cindy; Ballout, Suha; Nadeem, Fatima; Nyhan, Kate; Hughes, Tonda",England,2666-142X, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38745607'>International journal of nursing studies advances</a>,Int J Nurs Stud Adv,4,eng,100085,11080540,38745607,2022 Dec,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11080540'>Sexual and gender minority health in the Middle East and North Africa Region: A scoping review.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38745607&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11080540/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38745607'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11080540/'>Cited By, Google</a>",1.63,38745607,2022,2666142X,int j nurs stud adv,,,,Int J Nurs Stud Adv,Unknown,,False,False,False,
