Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,Unnamed: 21,_year_int,_issn_norm,APC 2025 (USD),Publisher,Journal
R01DK132657,"Division of Nephrology and Hypertension, Department of Medicine, and Center for Translational Metabolism and Health, Institute for Public Health and Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois.",2023,"David, Valentin; Salusky, Isidro B; Malluche, Hartmut; Nickolas, Thomas L",England,1473-6543,6,<a href='https://pubmed.ncbi.nlm.nih.gov/37753646'>Current opinion in nephrology and hypertension</a>,Curr Opin Nephrol Hypertens,32,eng,559-564,10539012,37753646,2023 Nov 01,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10539012'>Renal osteodystrophy: something old, something new, something needed.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37753646&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10539012/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37753646'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10539012/'>Cited By, Google</a>",1.36,PMID(37753646) OR  ,2023,14736543,,,
T32AG020506,"Department of Molecular Biosciences, Northwestern University, Evanston IL, USA.",2023,"Sala, Ambre J; Grant, Rogan A; Imran, Ghania; Morton, Claire; Brielmann, Renee M; Bott, Laura C; Watts, Jennifer; Morimoto, Richard I",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/37162952'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10168274,37162952,2023 Apr 25,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10168274'>Nuclear receptor signaling via NHR-49/MDT-15 regulates stress resilience and proteostasis in response to reproductive and metabolic cues.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37162952&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10168274/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37162952'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10168274/'>Cited By, Google</a>",0.16,PMID(37162952) OR  ,2023,,,,
RF1AG057296,"Department of Molecular Biosciences, Northwestern University, Evanston IL, USA.",2023,"Sala, Ambre J; Grant, Rogan A; Imran, Ghania; Morton, Claire; Brielmann, Renee M; Bott, Laura C; Watts, Jennifer; Morimoto, Richard I",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/37162952'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10168274,37162952,2023 Apr 25,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10168274'>Nuclear receptor signaling via NHR-49/MDT-15 regulates stress resilience and proteostasis in response to reproductive and metabolic cues.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37162952&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10168274/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37162952'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10168274/'>Cited By, Google</a>",0.16,PMID(37162952) OR  ,2023,,,,
P01AG054407,"Department of Molecular Biosciences, Northwestern University, Evanston IL, USA.",2023,"Sala, Ambre J; Grant, Rogan A; Imran, Ghania; Morton, Claire; Brielmann, Renee M; Bott, Laura C; Watts, Jennifer; Morimoto, Richard I",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/37162952'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10168274,37162952,2023 Apr 25,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10168274'>Nuclear receptor signaling via NHR-49/MDT-15 regulates stress resilience and proteostasis in response to reproductive and metabolic cues.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37162952&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10168274/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37162952'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10168274/'>Cited By, Google</a>",0.16,PMID(37162952) OR  ,2023,,,,
R01NS075075,"Department of Neuroscience, Mayo Clinic, Jacksonville, FL 32224, USA.",2023,"Valentino, Rebecca R; Scotton, William J; Roemer, Shanu F; Lashley, Tammaryn; Heckman, Michael G; Shoai, Maryam; Martinez-Carrasco, Alejandro; Tamvaka, Nicole; Walton, Ronald L; Baker, Matthew C; Macpherson, Hannah L; Real, Raquel; Soto-Beasley, Alexandra I; Mok, Kin; Revesz, Tamas; Warner, Thomas T; Jaunmuktane, Zane; Boeve, Bradley F; Christopher, Elizabeth A; DeTure, Michael; Duara, Ranjan; Graff-Radford, Neill R; Josephs, Keith A; Knopman, David S; Koga, Shunsuke; Murray, Melissa E; Lyons, Kelly E; Pahwa, Rajesh; Parisi, Joseph E; Petersen, Ronald C; Whitwell, Jennifer; Grinberg, Lea T; Miller, Bruce; Schlereth, Athena; Seeley, William W; Spina, Salvatore; Grossman, Murray; Irwin, David J; Lee, Edward B; Suh, EunRan; Trojanowski, John Q; Van Deerlin, Vivianna M; Wolk, David A; Connors, Theresa R; Dooley, Patrick M; Frosch, Matthew P; Oakley, Derek H; Aldecoa, Iban; Balasa, Mircea; Gelpi, Ellen; Borrego-Ã‰cija, Sergi; de Eugenio HuÃ©lamo, Rosa Maria; Gascon-Bayarri, Jordi; SÃ¡nchez-Valle, Raquel; Sanz-Cartagena, Pilar; PiÃ±ol-Ripoll, Gerard; Molina-Porcel, Laura; Bigio, Eileen H; Flanagan, Margaret E; Gefen, Tamar; Rogalski, Emily J; Weintraub, Sandra; Redding-Ochoa, Javier; Chang, Koping; Troncoso, Juan C; Prokop, Stefan; Newell, Kathy L; Ghetti, Bernardino; Jones, Matthew; Richardson, Anna; Robinson, Andrew C; Roncaroli, Federico; Snowden, Julie; Allinson, Kieren; Green, Oliver; Rowe, James B; Singh, Poonam; Beach, Thomas G; Serrano, Geidy E; Flowers, Xena E; Goldman, James E; Heaps, Allison C; Leskinen, Sandra P; Teich, Andrew F; Black, Sandra E; Keith, Julia L; Masellis, Mario; Bodi, Istvan; King, Andrew; Sarraj, Safa-Al; Troakes, Claire; Halliday, Glenda M; Hodges, John R; Kril, Jillian J; Kwok, John B; Piguet, Olivier; Gearing, Marla; Arzberger, Thomas; Roeber, Sigrun; Attems, Johannes; Morris, Christopher M; Thomas, Alan J; Evers, Bret M; White, Charles L; Mechawar, Naguib; Sieben, Anne A; Cras, Patrick P; De Vil, Bart B; De Deyn, Peter Paul P P; Duyckaerts, Charles; Le Ber, Isabelle; Seihean, Danielle; Turbant-Leclere, Sabrina; MacKenzie, Ian R; McLean, Catriona; Cykowski, Matthew D; Ervin, John F; Wang, Shih-Hsiu J; Graff, Caroline; Nennesmo, Inger; Nagra, Rashed M; Riehl, James; Kovacs, Gabor G; Giaccone, Giorgio; Nacmias, Benedetta; Neumann, Manuela; Ang, Lee-Cyn; Finger, Elizabeth C; Blauwendraat, Cornelis; Nalls, Mike A; Singleton, Andrew B; Vitale, Dan; Cunha, Cristina; Carvalho, Agostinho; Wszolek, Zbigniew K; Morris, Huw R; Rademakers, Rosa; Hardy, John A; Dickson, Dennis W; Rohrer, Jonathan D; Ross, Owen A",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/37163045'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,10168402,37163045,2023 Apr 24,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10168402'>Creating the Pick's disease International Consortium: Association study of MAPT H2 haplotype with risk of Pick's disease.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37163045&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10168402/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37163045'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10168402/'>Cited By, Google</a>",0.41,PMID(37163045) OR  ,2023,,,,
R01AG062566,"Department of Neuroscience, Mayo Clinic, Jacksonville, FL 32224, USA.",2023,"Valentino, Rebecca R; Scotton, William J; Roemer, Shanu F; Lashley, Tammaryn; Heckman, Michael G; Shoai, Maryam; Martinez-Carrasco, Alejandro; Tamvaka, Nicole; Walton, Ronald L; Baker, Matthew C; Macpherson, Hannah L; Real, Raquel; Soto-Beasley, Alexandra I; Mok, Kin; Revesz, Tamas; Warner, Thomas T; Jaunmuktane, Zane; Boeve, Bradley F; Christopher, Elizabeth A; DeTure, Michael; Duara, Ranjan; Graff-Radford, Neill R; Josephs, Keith A; Knopman, David S; Koga, Shunsuke; Murray, Melissa E; Lyons, Kelly E; Pahwa, Rajesh; Parisi, Joseph E; Petersen, Ronald C; Whitwell, Jennifer; Grinberg, Lea T; Miller, Bruce; Schlereth, Athena; Seeley, William W; Spina, Salvatore; Grossman, Murray; Irwin, David J; Lee, Edward B; Suh, EunRan; Trojanowski, John Q; Van Deerlin, Vivianna M; Wolk, David A; Connors, Theresa R; Dooley, Patrick M; Frosch, Matthew P; Oakley, Derek H; Aldecoa, Iban; Balasa, Mircea; Gelpi, Ellen; Borrego-Ã‰cija, Sergi; de Eugenio HuÃ©lamo, Rosa Maria; Gascon-Bayarri, Jordi; SÃ¡nchez-Valle, Raquel; Sanz-Cartagena, Pilar; PiÃ±ol-Ripoll, Gerard; Molina-Porcel, Laura; Bigio, Eileen H; Flanagan, Margaret E; Gefen, Tamar; Rogalski, Emily J; Weintraub, Sandra; Redding-Ochoa, Javier; Chang, Koping; Troncoso, Juan C; Prokop, Stefan; Newell, Kathy L; Ghetti, Bernardino; Jones, Matthew; Richardson, Anna; Robinson, Andrew C; Roncaroli, Federico; Snowden, Julie; Allinson, Kieren; Green, Oliver; Rowe, James B; Singh, Poonam; Beach, Thomas G; Serrano, Geidy E; Flowers, Xena E; Goldman, James E; Heaps, Allison C; Leskinen, Sandra P; Teich, Andrew F; Black, Sandra E; Keith, Julia L; Masellis, Mario; Bodi, Istvan; King, Andrew; Sarraj, Safa-Al; Troakes, Claire; Halliday, Glenda M; Hodges, John R; Kril, Jillian J; Kwok, John B; Piguet, Olivier; Gearing, Marla; Arzberger, Thomas; Roeber, Sigrun; Attems, Johannes; Morris, Christopher M; Thomas, Alan J; Evers, Bret M; White, Charles L; Mechawar, Naguib; Sieben, Anne A; Cras, Patrick P; De Vil, Bart B; De Deyn, Peter Paul P P; Duyckaerts, Charles; Le Ber, Isabelle; Seihean, Danielle; Turbant-Leclere, Sabrina; MacKenzie, Ian R; McLean, Catriona; Cykowski, Matthew D; Ervin, John F; Wang, Shih-Hsiu J; Graff, Caroline; Nennesmo, Inger; Nagra, Rashed M; Riehl, James; Kovacs, Gabor G; Giaccone, Giorgio; Nacmias, Benedetta; Neumann, Manuela; Ang, Lee-Cyn; Finger, Elizabeth C; Blauwendraat, Cornelis; Nalls, Mike A; Singleton, Andrew B; Vitale, Dan; Cunha, Cristina; Carvalho, Agostinho; Wszolek, Zbigniew K; Morris, Huw R; Rademakers, Rosa; Hardy, John A; Dickson, Dennis W; Rohrer, Jonathan D; Ross, Owen A",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/37163045'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,10168402,37163045,2023 Apr 24,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10168402'>Creating the Pick's disease International Consortium: Association study of MAPT H2 haplotype with risk of Pick's disease.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37163045&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10168402/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37163045'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10168402/'>Cited By, Google</a>",0.41,PMID(37163045) OR  ,2023,,,,
P30AG072977,"Department of Neuroscience, Mayo Clinic, Jacksonville, FL 32224, USA.",2023,"Valentino, Rebecca R; Scotton, William J; Roemer, Shanu F; Lashley, Tammaryn; Heckman, Michael G; Shoai, Maryam; Martinez-Carrasco, Alejandro; Tamvaka, Nicole; Walton, Ronald L; Baker, Matthew C; Macpherson, Hannah L; Real, Raquel; Soto-Beasley, Alexandra I; Mok, Kin; Revesz, Tamas; Warner, Thomas T; Jaunmuktane, Zane; Boeve, Bradley F; Christopher, Elizabeth A; DeTure, Michael; Duara, Ranjan; Graff-Radford, Neill R; Josephs, Keith A; Knopman, David S; Koga, Shunsuke; Murray, Melissa E; Lyons, Kelly E; Pahwa, Rajesh; Parisi, Joseph E; Petersen, Ronald C; Whitwell, Jennifer; Grinberg, Lea T; Miller, Bruce; Schlereth, Athena; Seeley, William W; Spina, Salvatore; Grossman, Murray; Irwin, David J; Lee, Edward B; Suh, EunRan; Trojanowski, John Q; Van Deerlin, Vivianna M; Wolk, David A; Connors, Theresa R; Dooley, Patrick M; Frosch, Matthew P; Oakley, Derek H; Aldecoa, Iban; Balasa, Mircea; Gelpi, Ellen; Borrego-Ã‰cija, Sergi; de Eugenio HuÃ©lamo, Rosa Maria; Gascon-Bayarri, Jordi; SÃ¡nchez-Valle, Raquel; Sanz-Cartagena, Pilar; PiÃ±ol-Ripoll, Gerard; Molina-Porcel, Laura; Bigio, Eileen H; Flanagan, Margaret E; Gefen, Tamar; Rogalski, Emily J; Weintraub, Sandra; Redding-Ochoa, Javier; Chang, Koping; Troncoso, Juan C; Prokop, Stefan; Newell, Kathy L; Ghetti, Bernardino; Jones, Matthew; Richardson, Anna; Robinson, Andrew C; Roncaroli, Federico; Snowden, Julie; Allinson, Kieren; Green, Oliver; Rowe, James B; Singh, Poonam; Beach, Thomas G; Serrano, Geidy E; Flowers, Xena E; Goldman, James E; Heaps, Allison C; Leskinen, Sandra P; Teich, Andrew F; Black, Sandra E; Keith, Julia L; Masellis, Mario; Bodi, Istvan; King, Andrew; Sarraj, Safa-Al; Troakes, Claire; Halliday, Glenda M; Hodges, John R; Kril, Jillian J; Kwok, John B; Piguet, Olivier; Gearing, Marla; Arzberger, Thomas; Roeber, Sigrun; Attems, Johannes; Morris, Christopher M; Thomas, Alan J; Evers, Bret M; White, Charles L; Mechawar, Naguib; Sieben, Anne A; Cras, Patrick P; De Vil, Bart B; De Deyn, Peter Paul P P; Duyckaerts, Charles; Le Ber, Isabelle; Seihean, Danielle; Turbant-Leclere, Sabrina; MacKenzie, Ian R; McLean, Catriona; Cykowski, Matthew D; Ervin, John F; Wang, Shih-Hsiu J; Graff, Caroline; Nennesmo, Inger; Nagra, Rashed M; Riehl, James; Kovacs, Gabor G; Giaccone, Giorgio; Nacmias, Benedetta; Neumann, Manuela; Ang, Lee-Cyn; Finger, Elizabeth C; Blauwendraat, Cornelis; Nalls, Mike A; Singleton, Andrew B; Vitale, Dan; Cunha, Cristina; Carvalho, Agostinho; Wszolek, Zbigniew K; Morris, Huw R; Rademakers, Rosa; Hardy, John A; Dickson, Dennis W; Rohrer, Jonathan D; Ross, Owen A",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/37163045'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,10168402,37163045,2023 Apr 24,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10168402'>Creating the Pick's disease International Consortium: Association study of MAPT H2 haplotype with risk of Pick's disease.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37163045&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10168402/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37163045'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10168402/'>Cited By, Google</a>",0.41,PMID(37163045) OR  ,2023,,,,
P30AG072977,"University of Nevada, Las Vegas.",2023,"Goodwin, Grace J; Moeller, Stacey; Nguyen, Amy; Cummings, Jeffrey L; John, Samantha E",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/37163090'>Research square</a>,Res Sq, ,eng, ,10168435,37163090,2023 Apr 28,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10168435'>Network Analysis of Neuropsychiatric Symptoms in Alzheimer's Disease.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37163090&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10168435/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37163090'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10168435/'>Cited By, Google</a>", ,PMID(37163090) OR  ,2023,,,,
P50HD098580,"Department of Obstetrics & Gynecology, Feinberg School of Medicine, Northwestern University, Chicago, IL, 60611, USA.",2023,"Dotts, Ariel J; Reiman, Derek; Yin, Ping; Kujawa, Stacy; Grobman, William A; Dai, Yang; Bulun, Serdar E",United States,1933-7205,2,"<a href='https://pubmed.ncbi.nlm.nih.gov/35732928'>Reproductive sciences (Thousand Oaks, Calif.)</a>",Reprod Sci,30,eng,544-559,9988762,35732928,2023 Feb,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9988762'>In Vivo Genome-Wide PGR Binding in Pregnant Human Myometrium Identifies Potential Regulators of Labor.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35732928&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9988762/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35732928'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9988762/'>Cited By, Google</a>",1.2,PMID(35732928) OR  ,2023,19337205,,,
R01EY029121,"Department of Biology, Department of Psychology, Program in Fundamental Neuroscience, University of Virginia, Charlottesville, VA, USA.",2023,"Liu, Xiaorong; Zhang, Hao F",India,1673-5374,1,<a href='https://pubmed.ncbi.nlm.nih.gov/35799531'>Neural regeneration research</a>,Neural Regen Res,18,eng,135-136,9241432,35799531,2023 Jan,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9241432'>Characterization of retinal ganglion cell damage at single axon bundle level in mice by visible-light optical coherence tomography fibergraphy.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35799531&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9241432/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35799531'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9241432/'>Cited By, Google</a>",0.97,PMID(35799531) OR  ,2023,16735374,,,
R01GM140478,"Department of Biomedical Engineering, Northwestern University, Evanston, IL, 60208, USA.",2023,"Brenner, Benjamin; Sun, Cheng; Raymo, FranÃ§isco M; Zhang, Hao F",England,2196-5404,1,<a href='https://pubmed.ncbi.nlm.nih.gov/36943541'>Nano convergence</a>,Nano Converg,10,eng,14,10030755,36943541,2023 Mar 21,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10030755'>Spectroscopic single-molecule localization microscopy: applications and prospective.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=36943541&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10030755/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=36943541'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10030755/'>Cited By, Google</a>",1.62,PMID(36943541) OR  ,2023,21965404,,,
