Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,Unnamed: 21,_year_int,_issn_norm,APC 2025 (USD),Publisher,Journal
K23AR059763,"Yale School of Medicine, Department of Internal Medicine, Section of Rheumatology, Allergy, & Immunology.",2024,"Gunes, Ilayda; Bernstein, Elana; Cowper, Shawn E; Panse, Gauri; Pradhan, Niki; Camacho, Lucy Duran; Page, Nicolas; Bundschuh, Elizabeth; Williams, Alyssa; Carns, Mary; Aren, Kathleen; Fantus, Sarah; Volkmann, Elizabeth R; Bukiri, Heather; Correia, Chase; Wang, Rui; Kolachalama, Vijaya; Wilson, F Perry; Mawe, Seamus; Mahoney, J Matthew; Hinchcliff, Monique",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39483897'>Research square</a>,Res Sq, ,eng, ,11527259,39483897,2024 Oct 15,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11527259'>Neural network analysis as a novel skin outcome in a trial of belumosudil in patients with systemic sclerosis.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39483897&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11527259/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39483897'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11527259/'>Cited By, Google</a>", ,PMID(39483897) OR  ,2024,26935015,,,
P30AG072977,"Thomas Lord Department of Computer Science, Viterbi School of Engineering, University of Southern California.",2024,"Guo, Kevin; Chaudhari, Nikhil; Jafar, Tamara; Chowdhury, Nahian; Bogdan, Paul; Irimia, Andrei",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39483910'>Research square</a>,Res Sq, ,eng, ,11527355,39483910,2024 Oct 16,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11527355'>Anatomic Interpretability in Neuroimage Deep Learning: Saliency Approaches for Typical Aging and Traumatic Brain Injury.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39483910&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11527355/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39483910'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11527355/'>Cited By, Google</a>", ,PMID(39483910) OR  ,2024,26935015,,,
T32DK077662,"Northwestern Medicine Health Care, Chicago, Illinois, USA; Associate Professor of Surgery, Division of Transplant, Northwestern University Feinberg School of Medicine, Northwestern University Transplant Outcomes Research Collaborative (NUTORC), Chicago, Illinois, USA; Founding Director, African American Transplant Access Program, Comprehensive Transplant Center, Chicago, Illinois, USA.",2024,"Simpson, Dinee C; Obayemi, Joy E; Kershaw, Kiarri N; Franklin, John E; Ladner, Daniela P",United States,2642-0007,9,<a href='https://pubmed.ncbi.nlm.nih.gov/39483970'>NEJM catalyst innovations in care delivery</a>,NEJM Catal Innov Care Deliv,5,eng, ,11526762,39483970,2024 Sep,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11526762'>The African American Transplant Access Program: Mitigating Disparities in Solid Organ Transplantation.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39483970&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11526762/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39483970'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11526762/'>Cited By, Google</a>", ,PMID(39483970) OR  ,2024,26420007,,,
R35HL140014,"Department of Molecular Biology, University of Texas Southwestern Medical Center, 5323 Harry Hines Blvd., Dallas, Texas, USA 75390.",2024,"Spurgin, Stephen; Nguimtsop, Ange Michelle; Chaudhry, Fatima N; Michki, Sylvia N; Salvador, Jocelynda; Iruela-Arispe, M Luisa; Zepp, Jarod A; Mukhopadhyay, Saikat; Cleaver, Ondine",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39484464'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11527191,39484464,2024 Oct 26,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11527191'>Spatiotemporal dynamics of primary and motile cilia throughout lung development.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39484464&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11527191/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39484464'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11527191/'>Cited By, Google</a>", ,PMID(39484464) OR  ,2024,26928205,,,
R01CA259388,"Department of Urology, Northwestern University Feinberg School of Medicine, 303 E Superior St, Chicago, 60611, IL, USA.",2024,"Li, Yangyang; Wang, Ting-You; Guo, Qingxiang; Ren, Yanan; Lu, Xiaotong; Cao, Qi; Yang, Rendong",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39484530'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11526916,39484530,2024 Oct 26,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11526916'>A Genomic Language Model for Chimera Artifact Detection in Nanopore Direct RNA Sequencing.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39484530&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11526916/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39484530'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11526916/'>Cited By, Google</a>", ,PMID(39484530) OR  ,2024,26928205,,,
R01CA285684,"Department of Urology, Northwestern University Feinberg School of Medicine, 303 E Superior St, Chicago, 60611, IL, USA.",2024,"Li, Yangyang; Wang, Ting-You; Guo, Qingxiang; Ren, Yanan; Lu, Xiaotong; Cao, Qi; Yang, Rendong",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39484530'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11526916,39484530,2024 Oct 26,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11526916'>A Genomic Language Model for Chimera Artifact Detection in Nanopore Direct RNA Sequencing.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39484530&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11526916/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39484530'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11526916/'>Cited By, Google</a>", ,PMID(39484530) OR  ,2024,26928205,,,
R01CA256741,"Department of Urology, Northwestern University Feinberg School of Medicine, 303 E Superior St, Chicago, 60611, IL, USA.",2024,"Li, Yangyang; Wang, Ting-You; Guo, Qingxiang; Ren, Yanan; Lu, Xiaotong; Cao, Qi; Yang, Rendong",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39484530'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11526916,39484530,2024 Oct 26,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11526916'>A Genomic Language Model for Chimera Artifact Detection in Nanopore Direct RNA Sequencing.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39484530&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11526916/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39484530'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11526916/'>Cited By, Google</a>", ,PMID(39484530) OR  ,2024,26928205,,,
S10OD032464,"Department of Neurology, Northwestern University Feinberg School of Medicine; Chicago, IL USA.",2024,"Rao, Nalini R; DeGulis, Olivia; Nomura, Toshihiro; Lee, SeungEun; Hark, Timothy J; Dynes, Justin C; Dexter, Emily X; Dulewicz, Maciej; Ge, Junyue; Upadhyay, Arun; Fornasiero, Eugenio F; Vassar, Robert; Hanrieder, JÃ¶rg; Contractor, Anis; Savas, Jeffrey N",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39554163'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11565754,39554163,2024 Oct 28,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11565754'>Levetiracetam prevents AÎ²42 production through SV2a-dependent modulation of App processing in Alzheimer's disease models.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39554163&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11565754/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39554163'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11565754/'>Cited By, Google</a>", ,PMID(39554163) OR  ,2024,26928205,,,
T32AG020506,"Department of Neurology, Northwestern University Feinberg School of Medicine; Chicago, IL USA.",2024,"Rao, Nalini R; DeGulis, Olivia; Nomura, Toshihiro; Lee, SeungEun; Hark, Timothy J; Dynes, Justin C; Dexter, Emily X; Dulewicz, Maciej; Ge, Junyue; Upadhyay, Arun; Fornasiero, Eugenio F; Vassar, Robert; Hanrieder, JÃ¶rg; Contractor, Anis; Savas, Jeffrey N",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39554163'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11565754,39554163,2024 Oct 28,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11565754'>Levetiracetam prevents AÎ²42 production through SV2a-dependent modulation of App processing in Alzheimer's disease models.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39554163&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11565754/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39554163'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11565754/'>Cited By, Google</a>", ,PMID(39554163) OR  ,2024,26928205,,,
P30CA060553,"Department of Neurology, Northwestern University Feinberg School of Medicine; Chicago, IL USA.",2024,"Rao, Nalini R; DeGulis, Olivia; Nomura, Toshihiro; Lee, SeungEun; Hark, Timothy J; Dynes, Justin C; Dexter, Emily X; Dulewicz, Maciej; Ge, Junyue; Upadhyay, Arun; Fornasiero, Eugenio F; Vassar, Robert; Hanrieder, JÃ¶rg; Contractor, Anis; Savas, Jeffrey N",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39554163'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11565754,39554163,2024 Oct 28,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11565754'>Levetiracetam prevents AÎ²42 production through SV2a-dependent modulation of App processing in Alzheimer's disease models.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39554163&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11565754/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39554163'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11565754/'>Cited By, Google</a>", ,PMID(39554163) OR  ,2024,26928205,,,
R01EY034740,"Feinberg Cardiovascular and Renal Research Institute, Department of Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",2024,"Kume, Tsutomu",England,1744-7631,12,<a href='https://pubmed.ncbi.nlm.nih.gov/39560136'>Expert opinion on therapeutic targets</a>,Expert Opin Ther Targets,28,eng,1017-1020,11710970,39560136,2024 Dec,FOXC1 and retinopathy: targeting molecular mechanisms in retinal blood vessel growth.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39560136&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11710970/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39560136'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11710970/'>Cited By, Google</a>", ,PMID(39560136) OR  ,2024,17447631,,,
R01HL159976,"Feinberg Cardiovascular and Renal Research Institute, Department of Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",2024,"Kume, Tsutomu",England,1744-7631,12,<a href='https://pubmed.ncbi.nlm.nih.gov/39560136'>Expert opinion on therapeutic targets</a>,Expert Opin Ther Targets,28,eng,1017-1020,11710970,39560136,2024 Dec,FOXC1 and retinopathy: targeting molecular mechanisms in retinal blood vessel growth.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39560136&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11710970/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39560136'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11710970/'>Cited By, Google</a>", ,PMID(39560136) OR  ,2024,17447631,,,
DP5OD028123,"Department of Psychology, Virginia Commonwealth University, Richmond, Virginia, USA; and Department of Psychiatry, University of Minnesota, Minneapolis, Minnesota, USA.",2024,"Haynos, Ann F; Egbert, Amy H; Fitzsimmons-Craft, Ellen E; Levinson, Cheri A; Schleider, Jessica L",England,1472-1465,3,<a href='https://pubmed.ncbi.nlm.nih.gov/38097370'>The British journal of psychiatry : the journal of mental science</a>,Br J Psychiatry,224,eng,82-85,10932815,38097370,2024 Mar,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10932815'>Not niche: eating disorders as an example in the dangers of overspecialisation.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38097370&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10932815/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38097370'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10932815/'>Cited By, Google</a>",8.07,PMID(38097370) OR  ,2024,14721465,,,
R01AG068579,"Department of Molecular Biosciences, Northwestern University, Evanston, IL 60208, USA.",2024,"Xu, Bingxian; Ma, Dingbang; Abruzzi, Katherine; Braun, Rosemary",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38105950'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10723455,38105950,2024 Aug 11,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10723455'>Detecting Rhythmic Gene Expression in Single Cell Transcriptomics.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38105950&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10723455/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38105950'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10723455/'>Cited By, Google</a>", ,PMID(38105950) OR  ,2024,26928205,,,
R01NS041280, ,2024,"Callahan, Joshua W; Morales, Juan Carlos; Atherton, Jeremy F; Wang, Dorothy; Kostic, Selena; Bevan, Mark D",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38105984'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10723456,38105984,2024 May 28,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10723456'>Movement-related increases in subthalamic activity optimize locomotion.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38105984&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10723456/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38105984'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10723456/'>Cited By, Google</a>", ,PMID(38105984) OR  ,2024,26928205,,,
T32NS047987,"Department of Neurology, Northwestern University, Chicago, IL, USA.",2024,"Edmonds, Donnisa; Salvo, Joseph J; Anderson, Nathan; Lakshman, Maya; Yang, Qiaohan; Kay, Kendrick; Zelano, Christina; Braga, Rodrigo M",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38106046'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10723387,38106046,2024 Jan 09,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10723387'>Social cognitive regions of human association cortex are selectively connected to the amygdala.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38106046&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10723387/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38106046'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10723387/'>Cited By, Google</a>", ,PMID(38106046) OR  ,2024,26928205,,,
R01EY012141,"Dept of Neuroscience, University of Texas-Austin, Austin, TX 78712, USA.",2024,"Maddox, J Wesley; Ordemann, Gregory J; de la Rosa VÃ¡zquez, Juan; Huang, Angie; Gault, Christof; Wisner, Serena R; Randall, Kate; Futagi, Daiki; Salem, Nihal A; Mayfield, R Dayne; Zemelman, Boris V; DeVries, Steven H; Hoon, Mrinalini; Lee, Amy",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38106079'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10723350,38106079,2024 Aug 06,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10723350'>A non-conducting role of the Cav1.4 Ca2+ channel drives homeostatic plasticity at the cone photoreceptor synapse.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38106079&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10723350/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38106079'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10723350/'>Cited By, Google</a>", ,PMID(38106079) OR  ,2024,26928205,,,
