Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,_pmid_norm,_year_int,_issn_norm,_title_norm,APC 2025 (USD),Publisher,Journal,_journal_label,_publisher,apc_original,_waived_by_issn,_waived_by_title,_is_waived,apc_effective
R01CA245699,"Institute for Quantitative Health Science and Engineering, Michigan State University, East Lansing MI.",2024,"Makela, Ashley V; Tundo, Anthony; Liu, Huiping; Schneider, Doug; Hermiston, Terry; Khodakivskyi, Pavlo; Goun, Elena; Contag, Christopher H",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39605477'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11601403,39605477,2024 Nov 12,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11601403'>Targeted intracellular delivery of molecular cargo to hypoxic human breast cancer stem cells.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39605477&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11601403/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39605477'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11601403/'>Cited By, Google</a>", ,39605477,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
U01NS131406,"Department of Molecular, Cellular, and Developmental Biology, University of Colorado Boulder; Boulder, CO 80309 USA.",2024,"Brusman, Liza E; Sadino, Julie M; Fultz, Allison C; Kelberman, Michael A; Dowell, Robin D; Allen, Mary A; Donaldson, Zoe R",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39605537'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11601461,39605537,2024 Nov 12,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11601461'>Single nucleus RNA-sequencing reveals transcriptional synchrony across different relationships.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39605537&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11601461/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39605537'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11601461/'>Cited By, Google</a>", ,39605537,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
U01HG011169,"Department of Population and Public Health Science, Center for Genetic Epidemiology, University of Southern California Keck School of Medicine, Los Angeles, CA, 90033 United States.",2024,"Fejzo, Marlena; Wang, Xinran; Zöllner, Julia; Pujol-Gualdo, Natàlia; Laisk, Triin; Estonian Biobank Research Team; Finer, Sarah; van Heel, David A; Genes & Health Research Team; Brumpton, Ben; Bhatta, Laxmi; Hveem, Kristian; Jasper, Elizabeth A; Velez Edwards, Digna R; Hellwege, Jacklyn N; Edwards, Todd; Jarvik, Gail P; Luo, Yuan; Khan, Atlas; MacGibbon, Kimber; Gao, Yuan; Ge, Gaoxiang; Averbukh, Inna; Soon, Erin; Angelo, Michael; Magnus, Per; Johansson, Stefan; Njølstad, Pål R; Vaudel, Marc; Shu, Chang; Mancuso, Nicholas",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39606329'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11601681,39606329,2024 Nov 20,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11601681'>Multi-ancestry GWAS of severe pregnancy nausea and vomiting identifies risk loci associated with appetite, insulin signaling, and brain plasticity.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39606329&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11601681/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39606329'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11601681/'>Cited By, Google</a>", ,39606329,2024,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
T32MH115882,"Potocsnak Family Division of Adolescent and Young Adult Medicine, Ann & Robert H. Lurie Children's Hospital of Chicago.",2024,"Obleada, Katrina; Ortega, Adrian; Rooper, Isabel; Parsons, Leah; Kruger, Macarena; Azubuike, Chidiebere; Lipman, Lindsay; Chen, Diane; Wildes, Jennifer; Graham, Andrea",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39606452'>Research square</a>,Res Sq, ,eng, ,11601859,39606452,2024 Nov 22,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11601859'>Exploring Pathways between Internalized Weight Bias, Eating Disorder Psychopathology, and Weight Loss Expectations in Treatment-Seeking Adults with Binge Eating and Obesity.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39606452&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11601859/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39606452'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11601859/'>Cited By, Google</a>", ,39606452,2024,26935015,res sq,,,,Res Sq,Unknown,,False,False,False,
R21AI148033,"University Clinical Research Center (UCRC), University of Sciences, Techniques and Technologies of Bamako (USTTB), Bamako, Mali.",2024,"Dolo, Oumar; Coulibaly, Fousseini; Somboro, Anou M; Fofana, Djeneba B; Togo, Josue; Balde, Aliou; Diallo, Dramane; Maiga, Aminata; Diarra, Bassirou; Murphy, Robert L; Balam, Saidou; Holl, Jane; Sylla, Mariam; Maiga, Mamoudou; Maiga, Almoustapha I",Italy,1972-2680,10,<a href='https://pubmed.ncbi.nlm.nih.gov/39616473'>Journal of infection in developing countries</a>,J Infect Dev Ctries,18,eng,1461-1473,12022512,39616473,2024 Oct 31,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/12022512'>The impact of HIV antiretroviral therapy on gut microbiota: the need for well-designed longitudinal studies.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39616473&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12022512/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39616473'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12022512/'>Cited By, Google</a>", ,39616473,2024,19722680,j infect dev ctries,,,,J Infect Dev Ctries,Unknown,,False,False,False,
R01AG056258, ,2024,"Jones, David; Pelak, Victoria; Rogalski, Emily",United States,1538-6899,6,"<a href='https://pubmed.ncbi.nlm.nih.gov/39620837'>Continuum (Minneapolis, Minn.)</a>",Continuum (Minneap Minn),30,eng,1614-1641,12175143,39620837,2024 Dec 01,Atypical Presentations of Alzheimer Disease.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39620837&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12175143/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39620837'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12175143/'>Cited By, Google</a>", ,39620837,2024,15386899,continuum (minneap minn),,,,Continuum (Minneap Minn),Unknown,,False,False,False,
R01MH111610,"Cornell Tech, Cornell University, USA.",2024,"Adler, Daniel A; Yang, Yuewen; Viranda, Thalia; Xu, Xuhai; Mohr, David C; VAN Meter, Anna R; Tartaglia, Julia C; Jacobson, Nicholas C; Wang, Fei; Estrin, Deborah; Choudhury, Tanzeem",United States,2474-9567,4,"<a href='https://pubmed.ncbi.nlm.nih.gov/39639863'>Proceedings of the ACM on interactive, mobile, wearable and ubiquitous technologies</a>",Proc ACM Interact Mob Wearable Ubiquitous Technol,8,eng, ,11620792,39639863,2024 Nov,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11620792'>Beyond Detection: Towards Actionable Sensing Research in Clinical Mental Healthcare.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39639863&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11620792/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39639863'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11620792/'>Cited By, Google</a>", ,39639863,2024,24749567,proc acm interact mob wearable ubiquitous technol,,,,Proc ACM Interact Mob Wearable Ubiquitous Technol,Unknown,,False,False,False,
OT2OD026557,"Weill Cornell Medical College, New York, NY, USA.",2024,"Curtis, Kaya L; Stubblefield, Onajia; Lipner, Shari R",Switzerland,2296-9195,6,<a href='https://pubmed.ncbi.nlm.nih.gov/39659651'>Skin appendage disorders</a>,Skin Appendage Disord,10,eng,520-523,11627535,39659651,2024 Dec,"Alopecia Areata Is Associated with Posttraumatic Stress Disorder and Alcohol Use in a Case-Control Study of 4,785 Patients.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39659651&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11627535/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39659651'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11627535/'>Cited By, Google</a>", ,39659651,2024,22969195,skin appendage disord,,,,Skin Appendage Disord,Unknown,,False,False,False,
R01HD105752, ,2024,"Converse, Aubrey; Perry, Madeline J; Dipali, Shweta S; Isola, Jose V V; Kelly, Emmett B; Varberg, Joseph M; Zelinski, Mary B; Gerton, Jennifer L; Stout, Michael B; Pritchard, Michele T; Duncan, Francesca E",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39677686'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11642869,39677686,2024 Dec 05,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11642869'>Multinucleated giant cells are hallmarks of ovarian aging with unique immune and degradation-associated molecular signatures.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39677686&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11642869/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39677686'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11642869/'>Cited By, Google</a>", ,39677686,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
OT2OD026557,Medical University of South Carolina.,2024,"Scherbakov, Dmitry; Marrone, Michael T; Lenert, Leslie A; Alekseyenko, Alexander V",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39678323'>Research square</a>,Res Sq, ,eng, ,11643291,39678323,2024 Dec 03,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11643291'>Application of Intersectionality Framework andArea-level Indicators in Machine Learning Analysisof Depression Disparities in All of Us ResearchProgram Data.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39678323&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11643291/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39678323'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11643291/'>Cited By, Google</a>", ,39678323,2024,26935015,res sq,,,,Res Sq,Unknown,,False,False,False,
OT2OD026557,"Department of Medicine, Harvard Medical School, Boston, MA, USA.",2024,"Huang, Yu-Jyun; Kurniansyah, Nuzulul; Goodman, Matthew O; Spitzer, Brian W; Wang, Jiongming; Stilp, Adrienne; Laurie, Cecelia; de Vries, Paul S; Chen, Han; Min, Yuan-I; Sims, Mario; Peloso, Gina M; Guo, Xiuqing; Bis, Joshua C; Brody, Jennifer A; Raffield, Laura M; Smith, Jennifer A; Zhao, Wei; Rotter, Jerome I; Rich, Stephen S; Redline, Susan; Fornage, Myriam; Kaplan, Robert; Franceschini, Nora; Levy, Daniel; Morrison, Alanna C; Boerwinkle, Eric; Smith, Nicholas L; Kooperberg, Charles; Psaty, Bruce M; Zöllner, Sebastian; Trans-Omics in Precision Medicine Consortium; Sofer, Tamar",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39763564'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11702733,39763564,2024 Dec 20,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11702733'>The expected polygenic risk score (ePRS) framework: an equitable metric for quantifying polygenetic risk via modeling of ancestral makeup.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39763564&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11702733/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39763564'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11702733/'>Cited By, Google</a>", ,39763564,2024,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
U10HD063020,University of Utah Health.,2024,"Zimmerman, Raquel M; Hernandez, Edgar J; Yandell, Mark; Tristani-Firouzi, Martin; Silver, Robert M; Grobman, William; Haas, David; Saade, George; Steller, Jonathan; Blue, Nathan R",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39764132'>Research square</a>,Res Sq, ,eng, ,11702817,39764132,2024 Dec 16,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11702817'>AI-based analysis of fetal growth restriction in a prospective obstetric cohort quantifies compound risks for perinatal morbidity and mortality and identifies previously unrecognized high risk clinical scenarios.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39764132&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11702817/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39764132'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11702817/'>Cited By, Google</a>", ,39764132,2024,26935015,res sq,,,,Res Sq,Unknown,,False,False,False,
P50MH119029,"Center for Behavioral Intervention Technologies, Northwestern University Feinberg School of Medicine, United States of America.",2024,"Baez, Lara; Hamil, Jaime; McBride, Elaine; Czech, Katherine A; Taple, Bayley J; Santillano, Adriana; Huang, Mingjing; Barrera, Alinne Z; Tandon, S Darius",Netherlands,2214-7829, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39764432'>Internet interventions</a>,Internet Interv,38,eng,100792,11701994,39764432,2024 Dec,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11701994'>Developing a coaching manual to provide human support for the Mothers and Babies Online (eMB) perinatal mental health intervention.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39764432&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11701994/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39764432'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11701994/'>Cited By, Google</a>", ,39764432,2024,22147829,internet interv,,,,Internet Interv,Unknown,,False,False,False,
P30AI117943,University of Chicago.,2024,"Mathur, Priya; Serrano, Pedro Alonso; Phillips 2nd, Gregory; Shah, Harita S",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39801519'>Research square</a>,Res Sq, ,eng, ,11722550,39801519,2024 Dec 30,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11722550'>Social Determinants of Health and Healthcare Access among Latina/x/o Sexual and Gender Minority Adults.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39801519&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11722550/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39801519'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11722550/'>Cited By, Google</a>", ,39801519,2024,26935015,res sq,,,,Res Sq,Unknown,,False,False,False,
R01DK104927,"Health through Physical Activity, Lifestyle and Sport Research Centre and Division of Physiological Sciences, Department of Human Biology, Faculty of Health Sciences, University of Cape Town, Cape Town, South Africa.",2024,"Forshaw, Philippa E; Correia, Arron T L; Roden, Laura C; Lambert, Estelle V; Layden, Brian T; Reutrakul, Sirimon; Crowley, Stephanie J; Luke, Amy; Dugas, Lara R; Rae, Dale E",Netherlands,2667-3436, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39801800'>Sleep epidemiology</a>,Sleep Epidemiol,4,eng, ,11720418,39801800,2024 Dec,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11720418'>Sex-specific associations between self-reported sleep characteristics and 10-year cardiovascular disease risk in men and women of African descent living in a low socioeconomic status environment.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39801800&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11720418/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39801800'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11720418/'>Cited By, Google</a>", ,39801800,2024,26673436,sleep epidemiol,,,,Sleep Epidemiol,Unknown,,False,False,False,
